,prompts,inputs,outputs,max_gen_length,category,name,description,id,signature,test_list,gen_code
104,"['Assign a string ""{A}"" to a variable named ""my_string"".', 'Find the repeated characters in the my_string.', 'Count the frequency of these repeated characters.', 'Print out the length of most frequent character.']","[{'A': 'abadb'}, {'A': 'aaaaaaaa'}, {'A': 'caaaaaaaaaaaa'}, {'A': 'cccccaaaaa'}, {'A': 'abcde'}]","[2, 8, 12, 5, 0]",128.0,string,Highest frequency char,Obtain the frequency of the most frequent character.,105,def highest_frequency_char(A):,"[""assert highest_frequency_char('abadb') == 2"", ""assert highest_frequency_char('aaaaaaaa') == 8"", ""assert highest_frequency_char('caaaaaaaaaaaa') == 12"", ""assert highest_frequency_char('cccccaaaaa') == 5"", ""assert highest_frequency_char('abcde') == 0""]","['def highest_frequency_char(A):\n\t#Assign a string ""{A}"" to a variable named ""my_string"".\n\tmy_string = A\n\tmy_string = my_string.lower()\n\tmy_string = my_string.replace("" "", """")\n\tmy_string = my_string.replace(""a"", """")\n\tmy_string = my_string.replace(""e"", """")\n\tmy_string = my_string.replace(""i"", """")\n\tmy_string = my_string.replace(""o"", """")\n\tmy_string = my_string.replace(""u"", """")\n\tmy_string = my_string.replace(""y"", """")\n\tmy_string', 'def highest_frequency_char(A):\n\t#Find the repeated characters in the my_string.\n\tfor i in range(len(A)):\n\t\tfor j in range(i+1, len(A)):\n\t\t\tif A[i] == A[j]:', 'def highest_frequency_char(A):\n\t#Count the frequency of these repeated characters.\n\tchar_count = {}\n\tfor c in A:\n\t\tif c in char_count:\n\t\t\tchar_count[c] += 1\n\t\telse:\n\t\t\tchar_count[c] = 1', 'def highest_frequency_char(A):\n\t#Print out the length of most frequent character.\n\tchar_count = {}\n\tfor i in A:\n\t\tif i in char_count:\n\t\t\tchar_count[i] += 1\n\t\telse:\n\t\t\tchar_count[i] = 1\n\treturn max(char_count, key=char_count.get)']"
105,"['Assign a string ""{A}"" to a variable named ""my_string"".', 'Implement a function that checks whether a string is a palindrome.', 'Find all substrings of my_string which is a palindrome and store as a list.', 'Print out the length of longest palindrome in the above list.']","[{'A': 'a'}, {'A': 'abcba'}, {'A': 'caaa'}, {'A': 'cccccaaaaa'}, {'A': 'abcde'}]","[1, 5, 3, 5, 1]",128.0,string,Longest palindrome,Find the length of longest palindrome substring.,106,def longest_palindrome(A):,"[""assert longest_palindrome('a') == 1"", ""assert longest_palindrome('abcba') == 5"", ""assert longest_palindrome('caaa') == 3"", ""assert longest_palindrome('cccccaaaaa') == 5"", ""assert longest_palindrome('abcde') == 1""]","['def longest_palindrome(A):\n\t#Assign a string ""{A}"" to a variable named ""my_string"".\n\tmy_string = A\n\tlongest_palindrome = """"\n\tfor i in range(len(my_string)):\n\t\tfor j in range(len(my_string)):\n\t\t\tif i == j:\n\t\t\t\tcontinue\n\t\t\telse:\n\t\t\t\tif my_string[i] == my_string[j]:\n\t\t\t\t\tlongest_palindrome = my_string[i:j+1]', 'def longest_palindrome(A):\n\t#Implement a function that checks whether a string is a palindrome.\n\tif len(A) == 0:\n\tif len(A) == 1:\n\tif len(A) == 2:\n\tif len(A) == 3:\n\tif len(A) == 4:', 'def longest_palindrome(A):\n\t#Find all substrings of my_string which is a palindrome and store as a list.\n\tsubstrings = []\n\tfor i in range(len(A)):\n\t\tfor j in range(i, len(A)):\n\t\t\tif A[i:j+1] == A[i:j+1][::-1]:\n\t\t\t\tsubstrings.append(A[i:j+1])', 'def longest_palindrome(A):\n\t#Print out the length of longest palindrome in the above list.\n\tlongest = 0\n\tfor i in range(len(A)):\n\t\tfor j in range(i, len(A)):\n\t\t\tif A[i:j+1] == A[i:j+1][::-1]:\n\t\t\t\tif len(A[i:j+1]) > longest:\n\t\t\t\t\tlongest = len(A[i:j+1])\n\treturn longest']"
106,"['Assign an integer ""{A}"" to a variable named ""my_integer"".', 'Implement a function that checks whether an integer is a prime number.', 'Find all prime numbers that are less than my_integer and store as prime_result.', 'Print out the length of prime_result.']","[{'A': 10}, {'A': 0}, {'A': 1}, {'A': 100}, {'A': 17}]","[4, 0, 0, 25, 6]",128.0,algorithm,Count primes,Calcuate prime numbers in a range.,107,def count_primes(A):,"['assert count_primes(10) == 4', 'assert count_primes(0) == 0', 'assert count_primes(1) == 0', 'assert count_primes(100) == 25', 'assert count_primes(17) == 6']","['def count_primes(A):\n\t#Assign an integer ""{A}"" to a variable named ""my_integer"".\n\tmy_integer = A\n\tcount = 0\n\tfor i in range(2, my_integer):\n\t\tif is_prime(i):\n\t\t\tcount += 1', 'def count_primes(A):\n\t#Implement a function that checks whether an integer is a prime number.\n\tprimes = [2]\n\tfor i in range(3, int(math.sqrt(A))+1, 2):\n\t\tif A % i == 0:\n\t\t\tprimes.append(i)\n\tfor i in range(2, int(math.sqrt(A))+1):\n\t\tif A % i == 0:\n\t\t\tprimes.append(i)', 'def count_primes(A):\n\t#Find all prime numbers that are less than my_integer and store as prime_result.\n\tprime_result = []\n\tfor i in range(2, A):\n\t\tif is_prime(i):\n\t\t\tprime_result.append(i)', 'def count_primes(A):\n\t#Print out the length of prime_result.\n\tprime_result = []\n\tfor i in range(len(A)):\n\t\tif A[i] == 1:\n\t\t\tprime_result.append(i)\n\treturn prime_result']"
107,"['Assign an array ""{A}"" to a variable named ""my_array"".', 'Assign a positive integer ""{K}"" to a variable named ""k"".', 'Implement a function that rotates one array to the right by 1 step.', 'Rotate my_array k steps and store as rotated_result.', 'Print out rotated_result.']","[{'A': [1, 2, 3, 4, 5], 'K': 3}, {'A': [-1, 30, 50, 3], 'K': 2}, {'A': [2, 3, 5, -30], 'K': 1}, {'A': [1, 2, 0, 4], 'K': 0}, {'A': [2, 3, 4], 'K': 8}]","[[3, 4, 5, 1, 2], [50, 3, -1, 30], [-30, 2, 3, 5], [1, 2, 0, 4], [3, 4, 2]]",128.0,algorithm,Rotate array,Rotate an array to the right k steps.,108,"def rotate_array(A,K):","['assert rotate_array([1, 2, 3, 4, 5],3) == [3, 4, 5, 1, 2]', 'assert rotate_array([-1, 30, 50, 3],2) == [50, 3, -1, 30]', 'assert rotate_array([2, 3, 5, -30],1) == [-30, 2, 3, 5]', 'assert rotate_array([1, 2, 0, 4],0) == [1, 2, 0, 4]', 'assert rotate_array([2, 3, 4],8) == [3, 4, 2]']","['def rotate_array(A,K):\n\t#Assign an array ""{A}"" to a variable named ""my_array"".\n\tmy_array = A\n\tn = len(A)\n\tfor i in range(n):\n\t\tfor j in range(n):\n\t\t\tif i == j:\n\t\t\t\tcontinue\n\t\t\telse:\n\t\t\t\ttemp = my_array[i]\n\t\t\t\tmy_array[i] = my_array[j]\n\t\t\t\tmy_array[j] = temp', 'def rotate_array(A,K):\n\t#Assign a positive integer ""{K}"" to a variable named ""k"".\n\tk = K\n\tn = len(A)\n\tfor i in range(n):\n\t\tfor j in range(n):\n\t\t\tif i == j:\n\t\t\t\tcontinue\n\t\t\tif A[i] > A[j]:\n\t\t\t\tA[i], A[j] = A[j], A[i]', 'def rotate_array(A,K):\n\t#Implement a function that rotates one array to the right by 1 step.\n\tn = len(A)\n\tfor i in range(n):\n\t\tA[i] = A[i] + K', 'def rotate_array(A,K):\n\t#Rotate my_array k steps and store as rotated_result.\n\trotated_result = []\n\tfor i in range(len(A)):\n\t\trotated_result.append(A[i])\n\tfor i in range(len(A)):\n\t\tif i+K >= len(A):\n\t\t\trotated_result.append(A[i-K])\n\t\telse:\n\t\t\trotated_result.append(A[i+K])', 'def rotate_array(A,K):\n\t#Print out rotated_result.\n\trotated_result = []\n\tfor i in range(len(A)):\n\t\trotated_result.append(A[i])\n\tfor i in range(len(A)):\n\t\tif i+K >= len(A):\n\t\t\trotated_result[i] = A[i-K]\n\t\telse:\n\t\t\trotated_result[i] = A[i+K]\n\treturn rotated_result']"
108,"['Assign an array ""{A}"" to a variable named ""my_array"".', 'Compute the sum of my_array and store as my_sum.', 'Implement a function that checks whether one subset of an array ""{A}"" is equal to my_sum/2.', 'Print out the function output when the above array is my_array.']","[{'A': [1, 2, 3, 4, 5]}, {'A': [1, 5, 11, 5]}, {'A': [1, 2, 3, 5]}, {'A': [1, 2, 0, 4]}, {'A': [2, 3, 4, 3]}]","['False', 'True', 'False', 'False', 'True']",128.0,algorithm,Partition equal sets,Check whether one array can be divided into two subsets which have equal sums.,109,def partition_equal_sets(A):,"['assert partition_equal_sets([1, 2, 3, 4, 5]) == False', 'assert partition_equal_sets([1, 5, 11, 5]) == True', 'assert partition_equal_sets([1, 2, 3, 5]) == False', 'assert partition_equal_sets([1, 2, 0, 4]) == False', 'assert partition_equal_sets([2, 3, 4, 3]) == True']","['def partition_equal_sets(A):\n\t#Assign an array ""{A}"" to a variable named ""my_array"".\n\tmy_array = []\n\tfor i in range(len(A)):\n\t\tmy_array.append(A[i])', 'def partition_equal_sets(A):\n\t#Compute the sum of my_array and store as my_sum.\n\tmy_sum = sum(A)\n\tmy_array = [0] * my_sum\n\tfor i in range(len(A)):\n\t\tmy_array[A[i]] += 1', 'def partition_equal_sets(A):\n\t#Implement a function that checks whether one subset of an array ""{A}"" is equal to my_sum/2.\n\tmy_sum = sum(A)\n\tif my_sum % 2 == 0:\n\telse:', 'def partition_equal_sets(A):\n\t#Print out the function output when the above array is my_array.\n\tn = len(A)\n\tif n == 1:\n\t\treturn [A]\n\telse:\n\t\tsets = []\n\t\tfor i in range(n):\n\t\t\tsets.append(A[i])\n\t\tsets = partition_equal_sets(sets)\n\t\tsets.append(A[n-1])\n\t\treturn sets']"
109,"['Assign a non-negative integer ""{A}"" to a variable named ""my_number"".', 'Compute the square root of my_number and store as root_number.', 'Implement a function that only returns the integer part of a float number.', 'Print out the integer part of root_number.']","[{'A': 2}, {'A': 5}, {'A': 101}, {'A': 8}, {'A': 226}]","[1, 2, 10, 2, 15]",128.0,math,Square root integer,Compute the integer part of square root.,110,def square_root_integer(A):,"['assert square_root_integer(2) == 1', 'assert square_root_integer(5) == 2', 'assert square_root_integer(101) == 10', 'assert square_root_integer(8) == 2', 'assert square_root_integer(226) == 15']","['def square_root_integer(A):\n\t#Assign a non-negative integer ""{A}"" to a variable named ""my_number"".\n\tmy_number = A', 'def square_root_integer(A):\n\t#Compute the square root of my_number and store as root_number.\n\troot_number = math.sqrt(A)', 'def square_root_integer(A):\n\t#Implement a function that only returns the integer part of a float number.', 'def square_root_integer(A):\n\t#Print out the integer part of root_number.\n\troot_number = int(sqrt(A))']"
110,"['Assign a non-negative integer ""{A}"" to a variable named ""my_number"".', 'Plus my_number by 1 and store as plus_number.', 'Implement a function that only returns the digits of an integer as a list.', 'Print out the digits of plus_number.']","[{'A': 2}, {'A': 5}, {'A': 101}, {'A': 2345}, {'A': 229}]","[[3], [6], [1, 0, 2], [2, 3, 4, 6], [2, 3, 0]]",128.0,math,Plus 1,Return the digits after an interger is plused by 1.,111,def plus_1(A):,"['assert plus_1(2) == [3]', 'assert plus_1(5) == [6]', 'assert plus_1(101) == [1, 0, 2]', 'assert plus_1(2345) == [2, 3, 4, 6]', 'assert plus_1(229) == [2, 3, 0]']","['def plus_1(A):\n\t#Assign a non-negative integer ""{A}"" to a variable named ""my_number"".\n\tmy_number = A\n\tmy_number += 1', 'def plus_1(A):\n\t#Plus my_number by 1 and store as plus_number.\n\tplus_number = A + 1', 'def plus_1(A):\n\t#Implement a function that only returns the digits of an integer as a list.', 'def plus_1(A):\n\t#Print out the digits of plus_number.\n\treturn A + 1']"
111,"['Assign a non-negative integer ""{A}"" to a variable named ""my_number"".', 'Implement a function that computes the square sum of two integers.', 'Implement a function that checks one number is the sum of two square numbers.', 'Print out ""True"" if my_number is the sum of two square numbers. Otherwise, print ""False"".']","[{'A': 2}, {'A': 5}, {'A': 101}, {'A': 3}, {'A': 7}]","['True', 'True', 'True', 'False', 'False']",128.0,math,Check square sum,Check whether one integer is a sum of  two square numbers.,112,def check_square_sum(A):,"['assert check_square_sum(2) == True', 'assert check_square_sum(5) == True', 'assert check_square_sum(101) == True', 'assert check_square_sum(3) == False', 'assert check_square_sum(7) == False']","['def check_square_sum(A):\n\t#Assign a non-negative integer ""{A}"" to a variable named ""my_number"".\n\tmy_number = A\n\tsum = 0\n\tfor i in range(1, my_number+1):\n\t\tsum += i\n\tif sum == my_number:\n\telse:', 'def check_square_sum(A):\n\t#Implement a function that computes the square sum of two integers.\n\tsum = 0\n\tfor i in range(len(A)):\n\t\tfor j in range(len(A)):\n\t\t\tsum += A[i][j]', 'def check_square_sum(A):\n\t#Implement a function that checks one number is the sum of two square numbers.\n\tsum = 0\n\tfor i in range(len(A)):\n\t\tfor j in range(len(A)):\n\t\t\tif i!= j:\n\t\t\t\tsum += A[i] * A[j]', 'def check_square_sum(A):\n\t#Print out ""True"" if my_number is the sum of two square numbers. Otherwise, print ""False"".\n\tif A[0] + A[1] == A[2] + A[3]:\n\t\treturn True\n\telse:\n\t\treturn False']"
112,"['Assign an array ""{A}"" to a variable named ""my_array"".', 'Implement a function that computes standard deviation of an array.', 'Calculate the standard deviation of my_array and store as result.', 'Print out ""True"" if result is less than 1. Otherwise, print ""False"".']","[{'A': [14, 8, 11, 10]}, {'A': [3, 3, 3, 4]}, {'A': [1, 1, 1, 1, 1, 101]}, {'A': [1, 2, 3, 4, 5, 6, 7]}, {'A': [1, 0, 1, 0]}]","['False', 'True', 'False', 'False', 'True']",128.0,data science,Comare std. dev.,Determine whether standard deviation is less than 1.,113,def comare_std._dev.(A):,"['assert comare_std._dev.([14, 8, 11, 10]) == False', 'assert comare_std._dev.([3, 3, 3, 4]) == True', 'assert comare_std._dev.([1, 1, 1, 1, 1, 101]) == False', 'assert comare_std._dev.([1, 2, 3, 4, 5, 6, 7]) == False', 'assert comare_std._dev.([1, 0, 1, 0]) == True']","['def comare_std._dev.(A):\n\t#Assign an array ""{A}"" to a variable named ""my_array"".\n\tmy_array = [1,2,3,4,5,6,7,8,9,10]', 'def comare_std._dev.(A):\n\t#Implement a function that computes standard deviation of an array.\n\tdef std(A):', 'def comare_std._dev.(A):\n\t#Calculate the standard deviation of my_array and store as result.\n\tresult = np.std(my_array)', 'def comare_std._dev.(A):\n\t#Print out ""True"" if result is less than 1. Otherwise, print ""False"".\n\tif (A < 1):\n\telse:']"
113,"['Assign the matrix ""{A}"" to a variable named ""my_matrix"".', 'Calculate the number of rows of my_matrix and store as row_number.', 'Calculate the number of columns of my_matrix and store as column_number.', 'Calculate the sum of row_number and column_number and print the result.']","[{'A': [[3, 2], [2, 3]]}, {'A': [[3, 2, 5], [2, 3, 5]]}, {'A': [[1]]}, {'A': [[30000, 30000, 1], [30000, 30000, 1], [30000, 30000, 1]]}, {'A': [[5, 5, 5, 5, 5, 0]]}]","[4, 5, 2, 6, 7]",128.0,data science,Matrix size,Calculate the sum of row and column numbers.,114,def matrix_size(A):,"['assert matrix_size([[3, 2], [2, 3]]) == 4', 'assert matrix_size([[3, 2, 5], [2, 3, 5]]) == 5', 'assert matrix_size([[1]]) == 2', 'assert matrix_size([[30000, 30000, 1], [30000, 30000, 1], [30000, 30000, 1]]) == 6', 'assert matrix_size([[5, 5, 5, 5, 5, 0]]) == 7']","['def matrix_size(A):\n\t#Assign the matrix ""{A}"" to a variable named ""my_matrix"".\n\tmy_matrix = A', 'def matrix_size(A):\n\t#Calculate the number of rows of my_matrix and store as row_number.\n\trow_number = len(A)', 'def matrix_size(A):\n\t#Calculate the number of columns of my_matrix and store as column_number.\n\tcolumn_number = len(A[0])', 'def matrix_size(A):\n\t#Calculate the sum of row_number and column_number and print the result.\n\trow_number = len(A)\n\tcolumn_number = len(A[0])']"
114,"['Assign the array ""{A}"" to a variable named ""my_array"".', 'Calculate the mean of my_array and store as mean_number.', 'Calculate the median of my_array and store as median_number.', 'Calculate the difference between mean_number and median_number and print the result.']","[{'A': [3, 2, 2, 3]}, {'A': [3, 2, 5, 2, 3, 5]}, {'A': [1]}, {'A': [30000, 30000, 1, 30000, 30000, 1, 30000, 30000, 1]}, {'A': [5, 5, 5, 5, 5, 0]}]","[0, 0.3333333333333335, 0, -9999.666666666668, -0.833333333333333]",128.0,data science,Diff mean and median,Calculate the difference between mean and median for an array.,115,def diff_mean_and_median(A):,"['assert diff_mean_and_median([3, 2, 2, 3]) == 0', 'assert diff_mean_and_median([3, 2, 5, 2, 3, 5]) == 0.3333333333333335', 'assert diff_mean_and_median([1]) == 0', 'assert diff_mean_and_median([30000, 30000, 1, 30000, 30000, 1, 30000, 30000, 1]) == -9999.666666666668', 'assert diff_mean_and_median([5, 5, 5, 5, 5, 0]) == -0.833333333333333']","['def diff_mean_and_median(A):\n\t#Assign the array ""{A}"" to a variable named ""my_array"".\n\tmy_array = A', 'def diff_mean_and_median(A):\n\t#Calculate the mean of my_array and store as mean_number.\n\tmean_number = np.mean(A)', 'def diff_mean_and_median(A):\n\t#Calculate the median of my_array and store as median_number.\n\tmedian_number = np.median(A)', 'def diff_mean_and_median(A):\n\t#Calculate the difference between mean_number and median_number and print the result.\n\tmean_number = np.mean(A)\n\tmedian_number = np.median(A)']"
